sample_count, ms, RAW_Acc X1[G], RAW_Acc Y1[G], RAW_Acc Z1[G], RAW_Gyro X1[deg/s], RAW_Gyro Y1[deg/s], RAW_Gyro Z1[deg/s], RAW_Acc X2[G], RAW_Acc Y2[G], RAW_Acc Z2[G], RAW_Gyro X2[deg/s], RAW_Gyro Y2[deg/s], RAW_Gyro Z2[deg/s], RAW_Acc X3[G], RAW_Acc Y3[G], RAW_Acc Z3[G], RAW_Gyro X3[deg/s], RAW_Gyro Y3[deg/s], RAW_Gyro Z3[deg/s], RAW_Acc X4[G], RAW_Acc Y4[G], RAW_Acc Z4[G], RAW_Gyro X4[deg/s], RAW_Gyro Y4[deg/s], RAW_Gyro Z4[deg/s]
186,371,-0.68847656,-0.11376953,0.8161621,987.5725,974.38165,5.4503818,0.078125,-0.19702148,0.9506836,1000.2595,996.9771,994.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,373,-0.6611328,-0.12695312,0.7702637,987.52673,974.687,5.480916,0.10620117,-0.23071289,0.9616699,1000.2901,997.0076,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,375,-0.65893555,-0.13647461,0.7397461,987.542,974.67175,5.4351144,0.12451172,-0.20019531,0.9819336,1000.2901,996.9771,994.9771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,377,-0.6672363,-0.16918945,0.7705078,987.6641,974.50385,5.3587785,0.0715332,-0.24243164,0.9301758,1000.44275,996.9771,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,379,-0.6645508,-0.12158203,0.80444336,987.64886,974.3664,5.3129773,0.103027344,-0.25952148,0.9592285,0.015267176,997.03815,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,381,-0.6281738,-0.1262207,0.75756836,987.52673,974.3359,5.2519083,0.08935547,-0.21533203,0.9885254,0.13740458,997.09924,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,383,-0.7219238,-0.14428711,0.77197266,987.603,974.458,5.2671757,0.07373047,-0.2084961,0.9733887,0.13740458,997.05347,994.9771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,385,-0.654541,-0.107421875,0.7512207,987.6336,974.50385,5.3435116,0.08642578,-0.20385742,0.98583984,0.18320611,997.0076,994.90076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,387,-0.60668945,-0.15136719,0.7312012,987.55725,974.44275,5.4503818,0.049804688,-0.26049805,0.94970703,0.22900763,996.9466,994.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,389,-0.65356445,-0.12792969,0.7104492,987.52673,974.458,5.29771,0.091552734,-0.22192383,0.9562988,0.10687023,996.96185,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,391,-0.6538086,-0.12182617,0.7541504,987.542,974.47327,5.19084,0.05517578,-0.21606445,0.9794922,0.030534351,996.9466,994.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,393,-0.63183594,-0.16259766,0.73413086,987.61835,974.47327,5.2824426,0.13305664,-0.20166016,0.9836426,0.030534351,996.9466,994.76337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,395,-0.66967773,-0.11694336,0.7626953,987.6336,974.3359,5.389313,0.14038086,-0.25927734,0.96777344,1000.50385,997.0076,994.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,397,-0.6101074,-0.09863281,0.7788086,987.61835,974.397,5.4351144,0.0703125,-0.22070312,1.0039062,1000.50385,996.9771,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,399,-0.6503906,-0.14428711,0.75561523,987.69464,974.3664,5.5114503,0.12402344,-0.16430664,0.9836426,0.045801528,996.9924,994.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,401,-0.640625,-0.13842773,0.74560547,987.6336,974.2901,5.5725193,0.07543945,-0.18457031,0.97753906,0.030534351,997.03815,994.76337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,403,-0.62841797,-0.107666016,0.77612305,987.603,974.16797,5.5725193,0.07763672,-0.2133789,0.94921875,0.10687023,997.145,994.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,405,-0.65966797,-0.13793945,0.7141113,987.603,974.1985,5.5114503,0.08203125,-0.20166016,0.96362305,0.13740458,997.1145,994.73285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,407,-0.6826172,-0.18725586,0.7277832,987.603,974.2595,5.5267177,0.08276367,-0.25878906,0.95092773,0.122137405,997.084,994.73285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,409,-0.6459961,-0.19946289,0.7548828,987.58777,974.2595,5.5114503,0.1015625,-0.234375,0.9797363,0.16793893,997.145,994.7176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,411,-0.6623535,-0.14746094,0.75390625,987.6794,974.2901,5.4656487,0.08618164,-0.20727539,0.96362305,0.15267175,997.1756,994.7939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,413,-0.6723633,-0.15014648,0.7470703,987.69464,974.38165,5.4961834,0.099365234,-0.23461914,0.951416,0.091603056,997.145,994.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,415,-0.6816406,-0.14135742,0.73168945,987.5725,974.53436,5.4961834,0.09741211,-0.22680664,0.9951172,1000.50385,997.145,994.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,417,-0.60302734,-0.12719727,0.79345703,987.6336,974.5496,5.480916,0.1418457,-0.21777344,0.9733887,1000.44275,997.1145,994.90076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,419,-0.6652832,-0.15356445,0.81640625,987.6794,974.458,5.4503818,0.099853516,-0.19799805,0.9819336,1000.38165,997.0687,994.9771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,421,-0.6550293,-0.14672852,0.7597656,987.6641,974.50385,5.389313,0.10546875,-0.22216797,0.99365234,1000.35114,997.09924,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,423,-0.70410156,-0.10961914,0.76782227,987.6336,974.5954,5.4961834,0.088134766,-0.25512695,0.98583984,1000.3206,997.05347,994.9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,425,-0.62646484,-0.13134766,0.77368164,987.61835,974.50385,5.557252,0.14477539,-0.20727539,0.93725586,1000.3206,997.05347,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,427,-0.6315918,-0.16235352,0.732666,987.69464,974.458,5.5114503,0.09106445,-0.12548828,0.97680664,1000.27484,997.09924,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,429,-0.65722656,-0.13183594,0.74316406,987.78625,974.3359,5.5419846,0.13061523,-0.22143555,1.0180664,1000.35114,997.12976,995.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,431,-0.626709,-0.13574219,0.74316406,987.7405,974.30536,5.5725193,0.09692383,-0.20581055,0.9885254,1000.35114,997.1145,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,433,-0.64160156,-0.083496094,0.7570801,987.7099,974.2595,5.633588,0.0703125,-0.20483398,1.0012207,1000.30536,997.05347,995.09924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,435,-0.6555176,-0.17407227,0.76123047,987.78625,974.1985,5.6183205,0.0847168,-0.19677734,0.94506836,1000.2901,997.0687,995.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,437,-0.6257324,-0.11303711,0.7438965,987.87787,974.229,5.6183205,0.12402344,-0.22216797,0.9343262,1000.30536,997.09924,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,439,-0.6816406,-0.10522461,0.69750977,987.78625,974.24426,5.5114503,0.110839844,-0.2548828,0.93603516,1000.229,997.09924,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,441,-0.6804199,-0.12548828,0.7861328,987.771,974.16797,5.4961834,0.06958008,-0.21655273,0.9616699,1000.1069,997.09924,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,443,-0.6755371,-0.076416016,0.7624512,987.84735,974.1069,5.4961834,0.10913086,-0.25976562,0.9782715,1000.0,997.0687,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,445,-0.66845703,-0.16308594,0.71850586,987.84735,974.0458,5.4198475,0.12939453,-0.21191406,1.0117188,1000.0,997.0687,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,447,-0.6604004,-0.12597656,0.77612305,987.8168,974.12213,5.3435116,0.032226562,-0.19848633,0.95825195,999.98474,997.084,994.90076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,449,-0.6616211,-0.2006836,0.71972656,987.8321,974.2595,5.3435116,0.13256836,-0.22094727,0.9748535,999.8626,997.0229,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,451,-0.65625,-0.15454102,0.7770996,987.8321,974.1832,5.3435116,0.03149414,-0.16699219,0.9694824,999.84735,996.9466,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,453,-0.6738281,-0.15405273,0.7541504,987.8015,974.1985,5.40458,0.12011719,-0.19824219,0.95092773,999.87787,997.0229,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,455,-0.65649414,-0.16845703,0.7751465,987.771,974.30536,5.4961834,0.044189453,-0.3100586,0.9885254,999.8015,997.0229,994.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,457,-0.6855469,-0.14575195,0.72436523,987.7099,974.3664,5.480916,0.10595703,-0.23706055,0.9794922,999.8168,997.03815,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,459,-0.7219238,-0.17797852,0.7519531,987.7252,974.41223,5.374046,0.07495117,-0.20874023,0.98339844,999.771,997.0229,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,461,-0.7373047,-0.16577148,0.7565918,987.75574,974.3359,5.40458,0.11645508,-0.23339844,0.951416,999.6794,996.9924,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,463,-0.68408203,-0.10498047,0.7854004,987.6641,974.35114,5.4656487,0.08935547,-0.20654297,0.9824219,999.5115,997.05347,994.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,465,-0.6218262,-0.12890625,0.717041,987.6641,974.47327,5.4961834,0.0793457,-0.20141602,0.9350586,999.46564,997.05347,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,467,-0.657959,-0.1472168,0.7385254,987.6641,974.53436,5.480916,0.056640625,-0.23706055,0.95825195,999.4809,997.03815,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,469,-0.6850586,-0.15527344,0.75683594,987.64886,974.44275,5.5267177,0.07055664,-0.23999023,0.9680176,999.4809,997.0076,994.9771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,471,-0.66308594,-0.15429688,0.7619629,987.603,974.397,5.389313,0.07080078,-0.18701172,0.97021484,999.4046,997.03815,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,473,-0.6677246,-0.13476562,0.76220703,987.542,974.3664,5.374046,0.13500977,-0.25073242,0.97680664,999.35876,996.9924,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,475,-0.6767578,-0.1340332,0.74975586,987.603,974.35114,5.4198475,0.10644531,-0.19897461,0.9760742,999.3435,997.03815,994.96185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,477,-0.65966797,-0.16064453,0.73779297,987.64886,974.24426,5.480916,0.087646484,-0.18041992,0.9584961,999.374,997.03815,995.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,479,-0.6604004,-0.15063477,0.7570801,987.64886,974.24426,5.5267177,0.15039062,-0.19799805,0.97436523,999.2977,997.03815,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,481,-0.6413574,-0.14501953,0.8041992,987.6336,974.2901,5.5725193,0.14624023,-0.22583008,1.0148926,999.374,997.05347,995.05347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,483,-0.6743164,-0.1899414,0.80981445,987.6641,974.3206,5.6030536,0.07128906,-0.21777344,0.97265625,999.374,996.9466,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,485,-0.67163086,-0.14257812,0.8203125,987.6794,974.27484,5.648855,0.038085938,-0.22509766,0.9482422,999.32825,996.90076,995.03815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,487,-0.62841797,-0.16674805,0.7487793,987.6641,974.1832,5.633588,0.114990234,-0.22558594,0.9562988,999.2519,996.90076,995.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,489,-0.6154785,-0.17602539,0.7392578,987.58777,974.2595,5.5419846,0.08227539,-0.2109375,0.9777832,999.1145,997.0229,995.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,491,-0.67285156,-0.17944336,0.7158203,987.52673,974.3206,5.557252,0.08935547,-0.21582031,0.9892578,999.12976,997.0687,995.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,493,-0.6491699,-0.17260742,0.7770996,987.5725,974.229,5.5419846,0.07055664,-0.22290039,0.95703125,999.1603,997.084,995.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,495,-0.6550293,-0.14453125,0.69433594,987.61835,974.0611,5.5419846,0.1159668,-0.2043457,0.9785156,999.1756,997.2214,995.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,497,-0.6755371,-0.16796875,0.7314453,987.603,974.0916,5.480916,0.10449219,-0.23339844,0.94140625,999.23663,997.2061,995.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,499,-0.6647949,-0.11401367,0.76293945,987.6336,974.0611,5.389313,0.11816406,-0.20996094,0.9626465,999.2977,997.1145,995.05347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,501,-0.6723633,-0.18066406,0.7314453,987.55725,974.0305,5.4961834,0.0715332,-0.23291016,0.9562988,999.23663,997.03815,995.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,503,-0.68066406,-0.14501953,0.71533203,987.542,973.98474,5.4961834,0.0625,-0.18017578,0.96240234,999.2214,997.1145,995.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,505,-0.6594238,-0.119384766,0.75634766,987.4809,973.9542,5.5114503,0.12451172,-0.23583984,1.0009766,999.2214,997.145,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,507,-0.7011719,-0.14892578,0.7441406,987.41986,974.07635,5.4656487,0.061035156,-0.20947266,0.921875,999.23663,997.05347,994.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,509,-0.6623535,-0.115722656,0.74121094,987.41986,974.0611,5.5267177,0.11010742,-0.24145508,0.97021484,999.2061,997.0076,994.90076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,511,-0.6713867,-0.15551758,0.78808594,987.41986,974.15265,5.6183205,0.034423828,-0.19506836,0.970459,999.19086,997.05347,994.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,513,-0.6352539,-0.1472168,0.78808594,987.374,974.16797,5.6183205,0.05834961,-0.18945312,0.9333496,999.26715,997.12976,994.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,515,-0.6345215,-0.16064453,0.69873047,987.374,974.15265,5.6793895,0.10571289,-0.26538086,0.95288086,999.26715,997.1756,994.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,517,-0.67871094,-0.123291016,0.73999023,987.4046,974.1832,5.633588,0.15820312,-0.21484375,0.96875,999.2214,997.084,994.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,519,-0.6647949,-0.13427734,0.78686523,987.5115,974.21375,5.648855,0.07543945,-0.27978516,0.9589844,999.2061,997.1603,994.9466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,521,-0.6772461,-0.12988281,0.76953125,987.542,974.229,5.6946564,0.0715332,-0.21044922,0.9577637,999.12976,997.26715,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,523,-0.69140625,-0.1508789,0.73168945,987.55725,974.27484,5.6183205,0.07495117,-0.17822266,0.94433594,999.1145,997.2214,994.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,525,-0.6779785,-0.095214844,0.7441406,987.5725,974.24426,5.6030536,0.10083008,-0.28710938,0.9433594,999.0687,997.23663,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,527,-0.6765137,-0.12036133,0.7282715,987.603,974.1374,5.633588,0.040771484,-0.23876953,0.9628906,999.03815,997.2214,994.90076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,529,-0.67333984,-0.110839844,0.75390625,987.5725,974.1832,5.6030536,0.1081543,-0.24584961,0.9802246,999.0076,997.2214,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,531,-0.67089844,-0.1381836,0.7531738,987.5725,974.15265,5.5725193,0.12475586,-0.20678711,0.95214844,999.0076,997.12976,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,533,-0.6557617,-0.14160156,0.70825195,987.5725,974.30536,5.587786,0.14892578,-0.23925781,0.9880371,999.084,997.084,994.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,535,-0.70214844,-0.11401367,0.7722168,987.58777,974.2901,5.5267177,0.1105957,-0.23632812,0.9025879,999.1145,997.05347,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,537,-0.67333984,-0.16040039,0.76000977,987.603,974.229,5.4198475,0.080566406,-0.23486328,0.9421387,999.1603,997.09924,994.7939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,539,-0.657959,-0.14746094,0.77685547,987.603,974.24426,5.3587785,0.10473633,-0.26733398,1.0014648,999.2977,997.1756,994.7023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,541,-0.7175293,-0.16723633,0.7351074,987.4962,974.30536,5.3129773,0.068847656,-0.28027344,0.967041,999.3435,997.145,994.6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,543,-0.66674805,-0.1665039,0.7163086,987.5115,974.27484,5.3129773,0.13305664,-0.24243164,0.96313477,999.4046,997.145,994.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,545,-0.67163086,-0.1772461,0.7770996,987.58777,974.229,5.3587785,0.08691406,-0.21728516,0.9794922,999.4351,997.145,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,547,-0.654541,-0.14941406,0.70092773,987.603,974.3664,5.389313,0.084228516,-0.2541504,0.9577637,999.46564,997.2061,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,549,-0.6364746,-0.16845703,0.74658203,987.61835,974.47327,5.3587785,0.0871582,-0.23046875,0.95825195,999.52673,997.145,994.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,551,-0.6582031,-0.088378906,0.7578125,987.603,974.44275,5.3587785,0.06201172,-0.18041992,0.9538574,999.4962,997.09924,994.8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,553,-0.6340332,-0.1394043,0.78466797,987.603,974.35114,5.389313,0.028808594,-0.15917969,0.9692383,999.46564,997.1145,994.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,555,-0.6821289,-0.16430664,0.7607422,987.542,974.38165,5.328244,0.08105469,-0.2097168,0.9543457,999.61835,997.1603,994.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,557,-0.69018555,-0.13745117,0.80810547,987.4351,974.47327,5.29771,0.09033203,-0.22607422,0.9416504,999.6641,997.12976,994.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,559,-0.6447754,-0.14111328,0.79003906,987.38934,974.4885,5.3587785,0.13085938,-0.19799805,0.97314453,999.58777,997.05347,994.76337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,561,-0.63623047,-0.15942383,0.75512695,987.4809,974.47327,5.374046,0.10644531,-0.28100586,0.9291992,999.52673,997.0229,994.76337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,563,-0.6191406,-0.14135742,0.7590332,987.52673,974.4275,5.4351144,0.10107422,-0.22216797,0.93066406,999.64886,996.9924,994.7176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,565,-0.6425781,-0.15551758,0.74853516,987.4809,974.47327,5.4503818,0.13232422,-0.23144531,0.96655273,999.69464,996.9466,994.6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,567,-0.6826172,-0.088134766,0.73999023,987.55725,974.458,5.4351144,0.09887695,-0.2175293,0.9494629,999.69464,996.9771,994.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,569,-0.6816406,-0.13354492,0.7121582,987.58777,974.2901,5.3435116,0.07543945,-0.22485352,0.97875977,999.8321,996.9466,994.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,571,-0.6645508,-0.14941406,0.71850586,987.52673,974.2901,5.2824426,0.09008789,-0.2163086,0.9733887,999.8626,996.9466,994.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,573,-0.63061523,-0.15600586,0.7211914,987.4962,974.41223,5.3129773,0.091552734,-0.19067383,0.9729004,999.93896,997.0076,994.76337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,575,-0.67407227,-0.13793945,0.748291,987.4504,974.53436,5.40458,0.09838867,-0.18798828,0.9707031,999.9695,997.03815,994.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,577,-0.63793945,-0.13012695,0.7434082,987.5115,974.458,5.40458,0.080566406,-0.21118164,0.96069336,999.98474,997.084,994.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,579,-0.64990234,-0.0769043,0.77905273,987.542,974.4275,5.374046,0.099365234,-0.24291992,0.9484863,1000.1069,997.0229,994.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,581,-0.657959,-0.09277344,0.76000977,987.5115,974.5191,5.389313,0.088134766,-0.3010254,0.97387695,1000.1374,997.0076,994.7939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,583,-0.6340332,-0.12475586,0.78222656,987.46564,974.7176,5.389313,0.072753906,-0.19824219,0.9304199,1000.15265,997.03815,994.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,585,-0.6464844,-0.16601562,0.7402344,987.55725,974.76337,5.4503818,0.07495117,-0.21704102,0.9536133,1000.1985,997.0076,994.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,587,-0.69091797,-0.09692383,0.73828125,987.58777,974.73285,5.4503818,0.095214844,-0.23510742,0.93408203,1000.1985,996.9924,994.90076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,589,-0.65625,-0.091308594,0.732666,987.55725,974.626,5.4503818,0.0871582,-0.1616211,0.96313477,1000.21375,997.084,994.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,591,-0.6923828,-0.10131836,0.7451172,987.58777,974.5954,5.4198475,0.083984375,-0.21411133,0.9824219,1000.229,997.0687,994.87024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,593,-0.63623047,-0.12890625,0.7739258,987.55725,974.6565,5.557252,0.08569336,-0.22509766,0.98095703,1000.3206,997.03815,994.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
